id	comment
227	Takes a minute to get use to it. But with a snake draft. It is the perfect app. Loved it and was happy with my picks. Didn't have to turn pages on a magazine to find my next pick.
86	This ap has gotten me back to my truck after getting lost on my dirt bike quite a few times. Worth every penny!
674	Best Cross Platform App Ever! The idea of a seamlessly connected world brought to life Simply brilliant!
356	Thanks for making an app to manage my account. Better than the mobile site.
374	There's so many cool selections??
83	I'm ten and this stuff does not scare my and I'm  10 YEARS OLD!!!!
118	Well worth it. Great tool for review and on the spur of the moment reference.
162	I use skritter for learning Japanese and it's an application that requires flash, however I mainly study on my iPhone and probably wouldn't keep up with the SRS if I was only able to access the program on my computer. Thanks to splashtop, now I can practice on the go. (that sounds like a infomercial lol)
11	The best! I really like the features especially the stickers ?
486	Impressed by its versatility in terms of the type of note one can take It's great to have the ability to input URL, photos, audio, and text And great that it has desktop integration for a computer  The drawback that I've encountered is though it offers labels it doesn't offer folders Editing and the dashboard in the app could use an easier interface Still good app though
553	I love this App it helps me a lotwhen travelling, specially if you take your time to read the reviews!  These are from real people, not critics! I love it!
345	This is a great app for a family on a bujet
510	This is by far the best organizational app around I use it dozens of times a day, for everything from work to helping me plan my wedding to grocery shopping lists Excellent
26	Love it's multifunctionality. Able to do multiple business and year prior expenses etc!
616	I love having trip advisor on my iPhone and iPad Just discovered the nifty point me there feature Awesome for us directionally challenged folks
3	Best of what's available I've purchased a few of these word emulator apps and Office Suite is the best. It's very easy to edit with the toolbars. I would give it a five but there are some word spacing issues and I've lost edits occasionally when saving to Dropbox
4	Finally an Office Suite which works great I have gone through so many office suite and tried to find the suite which best support most common Microsoft Office suite applications. Finally this suite fills that suite to 80%. If the Font package was part of the suite then I would have given 95% and 5 star.
5	Pretty good! I've edited many photos using this application already. Something to probably address is the photo not always saving what you're looking at in the preview. The beautify tool is a good example of this, as it may look fine in preview, but when you save it, you don't exactly get the same quality. Sometimes it turns out a little pixalated, but overall a remarkable app! I use this in conjunction with other apps.
12	Awesome PDF performance Latest update has improved PDF viewing performance by a significant amount. No more waiting for the content to appear while swiping through pages.
13	Love it! I really love this game, game play is amazing and for this being a mobile based game the graphics are stunning.
14	Beautiful Keep it up.. this far is the most usable app editor.. it makes my photos more beautiful and alive..
16	Excellent From the developers of the best file manager for android. Works like a charm on my S4, Droid Razr and Note II.
17	This game is really fun and a great way to learn facts, geography, capitals, landmarks and locations of all of the great states in the United States! My nephews are into strategically placing the stacks. Super learning fun!
20	Having fun. I never had much interest in astronomy, but this app has changed everything.
21	Lots of fun to use... We live in a unpopulated area and it's neat to pick out which stars are what. The app works very well!
23	I cannot believe how amazing the new changes are. If you mountain bike, hike, camp, or travel this is a must need app! It now tracks altitude, pace, speed, and about every other stat you need in any unit of measure. By far this is the best app I have!
24	Makes it easy to keep track of mileage
25	This is, hands down, the most useful app. I had the lite version but decided it was worth the money to upgrade. It makes it so much easier than the guess and check on the calendar. I love it!!
27	This ap is great, really puts your collection at your fingertips! I really like how easy it is to manage your wine collection, buying, drinking or storage notes. Love it!
28	This app is beast! The best thing is, is that it doesn't need Internet! Because I have an iPod touch so I don't have Internet on it in public. I recomend  this app!
29	This is a great little app especially for those with hectic schedules it keeps you in like for visual people like me.
30	...so I haven't yet installed the latest version. Though I love the holiday bonuses (I laughed aloud last night when I saw what was flying by 'overhead'), I agree that an on/off switch for them would've been good, rather than implementing/removing for all.   As for the app itself, I LOVE it. I live out in the desert where there are plenty of stars visible. It's nice to finally confirm my semi-novice identifications and 'meet' new stars and constellations.
31	Live sky does not work on my touch. Also, doesn't find my correct locAtion. So close to being like the Droid app...but off by a parsec.
32	I have used for this app for a few years now.  It just keeps getting better.  I Tavel a lot so it is very useful.  My only complaint is not about function but wanting to charge for upgrades.   But if you travel a lot it's worth it.
39	Easy to use and very accurate. A must for any traveler!
40	I just finished up a weekend of playing and it was the first time I have used this product. I was more than impressed with it! The setlist option was my favorite part. We played several different times throughout the weekend and being able to program the songs into setlist form made it super easy to transition between songs. I highly recommend this product and can't wait to use it again!
41	For the price, it's great. I've been using quicken for 5 years now, but I've switched to this app 2 years ago. My wife and I use the sync option and are now keeping a budge very easily. Awesome app- needs a desktop version!
45	I don't have to look for a Missal in a crowded Mass.  I enjoy following along on my IPod Touch. Thank you
46	I love the convenience I having daily readings right at my fingertips, and when I travel to Europe for the semester, I don't know if I could live without it!
48	This is an excellent app to use in the daily devotional reading of the mass readings.  Well done!
49	What a bargain for all the benefits I receive daily from this app!!  The audio is especially good to have.  Reading (or listening) to the daily Mass readings has been a great help to me.  I also like having the prayers for the start and end my day.  I consider this to be a must-have app for all busy Catholics.
50	"I needed a good flash card system for my Mandarin vocabulary, and this is everything I could have asked for.  If never heard of Quizlet before, but by enabling the extended keyboard for pinyin, and my Simplified Chinese keyboard, I was easily able to make a custom list of words.  ? (shu?) on one side, and ""water"" on the other for instance.  Inputting them to this app was super easy!  Very well done and totally worth the $4.  Quizlet is free, by the way."
52	Fantastic app ! Makes reading forums so much easier that now I find myself doing it more. Great!!
54	If you use forums a lot, you'll love this app!
55	Saved me so much cash =]
57	Sweet app. Thank you! I love it!!
61	This app is just like the website, except you have to pick an area instead of having them laid out for you. I love this app and use it every day!
62	Easy to find what you want and narrow the search.  The photo gallery feature is great when your first filter is how it looks.
63	Great
64	Amazing app for pics, my best editor for iPhone. Has lots of opptions; and love everything inn it.
65	I have used this for over a year and have never been disappointed. The sound quality is excellent on the iPhone.
66	Good app.  Gets me to the info I want quickly, and auto adjusts times to my time zone (many apps don't)
68	I love this app nothing better for the NASCAR fan!
70	I am thoroughly enjoying reading the older books. The authors back then had something that I think the majority of today's authors are lacking. I can totally loose myself in the stories.
72	///Update///  149 rounds recorded. iPhone 3GS. Battery 70-80% left after rounds. Still no side game tracking but the notes feature works somewhat for that. Finally fivesomes! Sixsomes! THE BEST APP FOR GOLF!  17 rounds under my belt with this app now and still very happy. The new in-app stats (v.1.3) blew me away!  Still waiting for side games (skins, etc.). I'm confused why so many golfers leave their phone on the entire round? I pull mine out as I'm walking up to my ball, usually while I'm 20-30 yards away, I get positive satellite lock by the time I'm standing over the ball, read my yardage and put the phone back to sleep. After putting I whip it out, score the entire foursome (takes about 15 seconds total) and then put it back to sleep. I consistently have 80-85% battery life after my round is complete.  Once we get side games/betting included in a future update I will be even more of a cheerleader for this app!    ////////////////////\\\\\\\\\\\\\\\\\\\\\ Used Golfshot for my last 6 rounds and I will continue to use it forever! It's accurate, easy to use, and being able to email your scorecard to your buddies and review actual stats for yourself are perks I didn't know I wanted, but now I can't live without!  Ended up being cheaper to buy a new iPhone 3GS AND this app than the skycaddie I was looking at. Stand alone golf GPS units are in serious trouble.
73	I have used this App for over 8 months, and is by far, the best golf GPS for the money. I had a sky caddie before, and it was not half as good as this app. Don't waste your money on any of the annual dues GPS units, buy this app and have everything you need.   I have the iPhone 4, and only uses about half the battery during a 4 1/2 to 5 1/2 hour round. Turn off your Wi-fi if it is using more battery life than that.   Anyway, must have for all serious golfers.
74	Provides for hours of uproarious entertainment!
75	Great app to keep track of hours. Especially if you're on salary or budgeting.
76	Trustworthy and reliable
77	This a great tool for a rapid lab consultation.
78	I think this is a fun app to play with, but after playing it for a few days, I have noticed it has the same story every time. First, you go to college or just get a career. Then you graduate/get career an then you have random things happen to you - vacation, a raise, etc. Then you get married, have kids, continue your career or get a new one, then you go live the rest of your life in your home.   Overall, it is a very enjoyable game, but , like many apps, you can get sock of it overtime.
79	Very interesting to read .i love reading about ghost true stories,and these are from people who took their time to share their ghost encounters.
80	Some stories are just down right terrifying. I have had experiences myself. So I can relate. It's a must buy for your iPad, iPhone, iPod!! No joke!
84	Recently used in several European cities and it was GREAT!
85	The best news, I always check Drudge first for the rest of the story!
87	It's just getting better and better. The signature capture is a huge time saver. Ever wonder how to put your contact info from their email into your Contacts, just copy their signature into this app, it will separate into different fields and put them in your iPhone Contacts. How great!
91	Love this app! Easy way to keep track of what's in my closet and mix and match pieces. Even better when I got an iPhone so I could take pictures of my clothes and load directly to the app. Perfect for any Fashionista!
94	Fast and convenient app to search for flights
95	I use powerOne all the time, whether for a simple conversion, or working out mortgage payments for a new dream house. Highly recommended!
96	A well engineered multipurpose calculator.  If the extensive template library doesn't have what you need you can easily create your own calculators without a steep learning curve. As a repeat customer since the Palm handheld days, I definitely consider this a great value.  Keep up the good work!
98	This app has helped me control my phones battery usage.
100	Great app keeps you informed of what's going on
102	"This app works wonders. ""Scans"" come out very clear and easy to send items. One of my most used apps!"
103	I use this app for completing my required expense report. Stores pics so you can return to them, pics are super clear. I'd only wish for a two per page option as the scans come back a full page. Overall, only $2. Hell of an app.
104	Best replacement app if your laptop is broken!!
105	This is a great educational app for students, especially the movies! It provides a great visual for abstract content.
108	Really like this app. It has been soo very helpful in tracking with everything instantly accessible. It really is amazing. Having previously worked in the weight loss industry for many years. I know that this is the key to planning and losing weight. I am doing well with both.
109	Simple to use. Works flawlessly.  Loads of books to choose from.  I'm a fan.
110	Nice presentation   Of course, the books come from Librivox and the quality varies according to the talents of the volunteers.  I have found that most of them read well.
111	The interface works great and mapping is nice :)   Only bug I've seen is Facebook integration at times.
113	Helps so much with meal planning and grocery shopping.  Cuts time off of both those activities.
114	A must have if you like to cook.  I think it is great!  Have tried a baked chicken wing recipe and was almost like deep fried.  I'm from Buffalo NY so I know.  Like being able to save Recipes in recipe box on the app. Get this app.
115	It is such a helpful app! People of all abilities will love it to help improve and learn!!!
116	On top of the other annoyances listed below, where is the support for Dropbox? The app looks pretty, but lacks a lot of the organizational support I use daily. Either iCloud needs folder support, or pages/numbers/keynote need Dropbox support!
117	Very useful. But it is difficult sometimes trying to type an essay without landscape mode. It is ridiculous how a word processing app doesnt let u type landscape.
120	I was very pleased with this app.  The graphics are excellent and the interface is very easy to use and navigate through.  The quiz options and video are a great bonus feature.  I am really satisfied (especially for the price) and look forward to trying out the other systems' software.  Nice Work!
121	The best app for finding quality apps.
123	Excellent for the moon during hunting season
125	What a great help on our trip!!!  It helped us maximize our time in the parks!!!  A must have
126	Very helpful in planning trip.
127	I love this app because it gives you lots of great ideas for your home.
128	A real lifesaver and eye opener for this iPad newbie.  I learned so much from this app.  Information is well written and easy to understand. Just wish my brain could retain it all for instant recall!
129	Did not give 5 stars because have found not all campgrounds are listed.  Sure is helpful though 99.5% of time.  Have used for gas, reservations for camps, restaurant locations, low clearances.  Awesome!
130	I was shocked to find the app includes overhead clearances and one can filter that down to what they are worried about.  Looks to be very thorough.  I have not yet tried it on the road but I am amazed at what I can find by sitting her in my house.  I am a little concerned about how much functionality I will find in remote locations with no cell service.  Time will tell.  I may have to update my rating when that situation arises which will be in 4 weeks.  Happy camping everyone!
131	This application has been a lifesaver! It actually remotely sinks with both my IPhone and IPad . I love it!
132	Great idea and it works great too!
135	this is definitely becoming one of my favorites.  the videos are updated daily with new episodes of most stuff and the others are updated usually weekly because they are weekly shows.  i am happy i picked this up.
137	Intuitive, limitless possibilities. Brings your artistic side out.
138	"I love checking in to see the weather forecasts! And it's such a beautiful perspective of our planet!!! It takes me outside of my usual ""local"" mentality."
139	Its really fun and any age can play it and enjoy it! Will get you busy for a long time!
141	Great app! Amazing features! Perfect for movie collectors. I love it!
142	And the fact people are freaking about how real it is is why i give it a 5. It bases its replies off human replies so its very realistic but varies so much.
143	I'm so impressed with this App! I tell everyone how it benefit & teaches everyday.
144	Great App to have around... No more need to carry a Dictionary or Thesaurus.
145	Reader works great though editing on some books is off enough to be  distracting.  Like the user interface and quick loading. Still struggling to figure out how to download (or find) other books as selection is rather limited.
146	Love this app because it helps me keep my finances in order. Easy to use!
149	This is easy to use and it helps keep up with meds and allergies for everyone in the household.  I love the med check feature.  It helps me to be a little more knowledgable about things to discuss with my doctor.  Great app!
153	Told me I was 31 when in 13 very sad app lowers self asteem lol don't get this app it is misleading and very inaccurate do not waste ur time
154	Cooooool app ??????
158	If the stars could higher I would rate them as so. Want to be an orthopedic surgeon and this is the best app I've ever came across for learning the skeletal system!!! I would recommend it to anyone from a surgical trainee to a high school A&P student! The best, can't say it enough!
159	A very fun and easy way to keep up with your heart rate...also quite accurate!!!
160	This is a short Halloween story. There are several puzzles and a simple story showing Mickey who is later joined by friends. My 2 1/2 year old will probably like it, but the 4 year old will be bored quickly. For one dollar this is ok.
161	This app is a great tool to have for just about all types of foodies.
166	Great app and I live how it gives the sky look for the place I'm checking.
167	Weather app is awesome and very easy to use!
168	This app is the best!!! The screensavers are so mesmerizing and makes you think you are looking right outside!! I love it!!!
169	Beautiful display and lots of info instantly
170	Good ,I like it. Is accurate . And high tech
171	Continues to amaze . . . with information  and views of stellar objects.
173	This has everything I wanted Craigslist to have but which they NEVER THOUGHT OF!  I love to be able to see the large size pics, circle the ads I like, and cross off the ones I have no interest in.  I haven't tried to upload a picture from my Ipad.  Hope it will do that.  Thanks to whoever developed this ap!!!
174	I love this app!  Easy to navigate and easy to post to!   One of my favorites!  :)
177	This app is a must have in your arsenal of bible memorization.
178	Great way to keep up on your crossfit progress.
179	Excellent app & easy to use, can see where storms are developing and if they are coming. You can play or do one frame at a time.
180	Very nice radar app. Easy to use
182	Works great! Maps are good, better than my Garmin. Default is the lowest cache amount so make sure you turn up the cache amount so you don't find yourself without any maps when you lose service. Make sure you scout your area with the maps you want before hunting so it will cache your map area for when you lose service you still can use your cached maps. Best 5 bucks spent for those who want a good hunting GPS.
183	I love this app it is really handy when u r out in the woods
184	The new release shows what a mature iOS app should look like. It performs incredibly well, while offering most features (if not all) that users could want. Not only is it now offered at a lower price, but there is an option to enhance the application with an upgrade. Since few users need the enhancements, it is a great way to offer them.
186	Really like this app. It is a very easy way to journal
700	"Not bad. For a mobile phone game this is pretty impressive.  It's nice to now be able to get my ""Pirate"" fix while on the road when I'm not able to play Black Flag at home."
2398	Samira othman Apps
1237	It's exactly the same as the free version it's nothing like the pics gggggrrrrrrr
2692	Great I love pinterest, and the mobile app is great I almost never have issues with pinterest
2574	Useful Awesome application and useful Thank
2516	Great , ok
629	Disapointed Developer pls optimize it for galaxy grand duo., and hope in modern combat 5 its comopatible with this grand duo too., not all can buy  high n phones all the time. Im really a fan of Modern Combat. Pls update and optimize it and il giv 5 star
1710	Reviewed by EasyJournaling Com  Loved it from Day One
1801	Can't update your latest bug fix
2803	Love it It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also
1580	It worked great through about 40 cards. Then I submitted three cards and it was pending for a few weeks. Needs work but could be one of the best.
3274	Very well Works excellent thank you!!
2767	Great Ap ! Love this Ap it works great and I get all kinds of wonderful ideas from amazing People
2747	love it!! super convenient having all of my recipes, tips, crafts & diy at my fingertips!!
2176	My go-to app when travelinglove it
47	Why doesn't the music work Upsetting to have a clip made but NO music... Tried it for my business and this Is actually very disappointing.
2878	Awesome! I love this app so much! I do wish I could change my board cover and have more categories like on the website
3070	l love it its  better  then others
2476	Worst Atleast reply and help   Worst since four days trying to register everytime they cut balnce for verification them send voice verification nd then fails that also  crap  negative star
1700	Since they did a new update almost all my JPEG take too much time to open or even don't open I need to save the file to see the photo on my iPhone   How can I have the old version?????
2350	loved awesome
1069	This product does what it says.
3193	Cool app Awsome app works fantastic just love it !!! Wow
1001	Awesome
201	Seems fun This seems like a fun game but keeps crashing whenever it goes to a new screen. I think it takes to much ram.
248	Still crashes Crashes on my Nexus 4
766	Good I happy this app
306	Improvements? Disappointed that the video button defaults to phones original on my Nexus 5, but VERY disappointed that an email to their customer support goes unanswered.  I guess they want your money for no old fashioned back up service.  If you have a problem - Beware!
1091	Great app
2707	Brilliant Love this app? Samsung Galaxy S3 Mini
2645	Ral Good
3136	Excellent Excellent
1155	I love it- it's fun to play on boring car rides?
1016	"My only complaint with this otherwise wonderful app is the absence of any warning for the bottomless ""hole-in-time"" this thing hides. If you are not very careful, you will fall into this hole (which isn't marked in any fashion by a navigation tool that marks everything else) and your family or friends may lose you. Leave a note and tell them where you went, and don't worry, you'll meet thousands of new friends down in that hole! Finally, I wrote/chatted with the guy who wrote this - good man and thanks for this jewel!"
1284	It brings me lots of trouble in giving wrong information, don't bother!
2731	Perfect! !! Absolutely my favorite app!
2913	i love this app everything you want to see is here
3287	omg omg it's awesome I luv it &lt3
1797	I did not give permission to upload pics The settings say its off yet it continues to upload STOP!!!
3020	2 thumbs up Good
1177	Really Great!
3245	Works Excellent I love it
1679	It works!
2066	this new update won't let me open the app anymore ???? please fix it! I use this app for everything and I really need it
585	Its cool Nice
2307	Sonia kaur Welcom
158	Doesn't work well After few weeks it stopped working with box. Sent 2 emails to support no reply.
2503	Can't get enough Brilliant app Switched to a Samsung Galaxy Note 2 after an iPhone and noticed the option to switch off timestamps is unavailable on Samsung devices If this could be included in the next update, 5 star rating sorted
872	Bugged The last update caused the game to stop working. It won't even start now. Please fix.  New update still didn't fix anything. :/
2458	Awesome Awesome app
2095	Never disappointed me Always have some better opinion on hotels and restaurants
1021	Nothing like listening in on big brother!
3236	Awesome Picsart Is The Best Editing Photo App
2794	Julie Robin Life changer
1597	Very fun but the server is apparently not that big for all users. My app keeps getting errors when I try to open it and play where I don't get that with other games. Haven't been able to play all day
1037	No words, just I love it, definetely 3$ very good invested!!!
547	Black screen during call We need an option to disable proximity sensor. As soon as the screen goes black, there is no way for it to get back to normal again.
744	Nice V gud
1339	I think it is very helpful to me being a first semester nursing student. I believe it will help me in level two with applying knowledge to diseases.
2259	This app is grate for planning va-kays and activities and restaurants awesome
88	Game will not install. Only displays 0MB/0MB download status screen. Note 3, Android 4.3
2136	What a great aop
1083	This app is very useful!!! It helped me with things
906	I love. This. Game
2172	The app could be easier to use but it has become an essential when traveling
2565	Excellent THE BEST ONE
2860	Amazing!!! I love this app!!!!!!!! I'm addicted!!!! Its so fun! There's nothing I would change)
1792	Cannot download latest update, it was working fine for a year and then the updates started I felt I needed to give this two stars because its been four days and they haven't fixed it yet I use this app for work and now I can't
3182	Just stops   Sucks
2127	I like using trip advisor to look for restaurants in areas along with hotels I like the fact when there is a negative report, the owner can rebuttal it online
2407	Thanks Hi very good apps
2894	Hai Gold
1123	I just bought this last night. I tried it this morning before showing my daughter and it crashes 3 seconds after I try and open it. I unfortunately didn't read the reviews before I bought this as it sounds like this is happening to everyone. I want my money back.
1839	Non-starred files occupied more than 600 MB and I have no way to reduce itit eats out all my ipad space
1244	Best game on the i-phone!
1019	Great app, but I  agree, needs more coverage.
2392	070710 Antonio
2841	So helpful Love love it )
2078	It's great and all but I have all my work and school work on google drive and I wish that it could sync with google drive cuz I love taken notes in this!
2208	Simply excellent
753	Best game I've played on Android
506	@ Not bad
801	BEST APP For photo editing, it is the best app ever. It has everything for make photo special
1586	Great apo
2286	Finebt cud b improved!! Its d most popular app in any smartphn But it has becum too slow since d last update!! Pls fix!! Odrwse it s a 5 on 5 material!!
2315	Excellent Excellent
2877	Great Love it!!! Addicting to
962	Excellent
673	Good Nice
1243	5 stars.
3281	Grt app, not just editing d picsbt lso u can create ur own fun wid it! Its a must, bt sumtyms it stops workingidk y
1067	:]
641	:D Not bad.. ;)
2390	Best chating app Its good app for android mb
1245	Dump and stupid interface.
3266	Cool Best Love it
3155	Its good It s a nice app
508	Ok Ok
3142	Am thankful very good! Very good
1074	I just installed on my 3Gs and it took forever to load .. Now when I tap  on it it's just a blank white screen .. I'm pissed
1431	Lack of clarity and is not easy to use
793	Great I luv It
505	No ignore list on Nexus 7 with android 4.3 Fix it please.
898	ANYW Very good AV
2272	Love this app  Very helpful
2681	The best I love it!
1520	It makes you and your friends laugh out loud
995	I use this every night... It amazes me how little sleep I get most nights. I have made sleeping more of a priority since using it. I can see the difference!
1953	Upgraded to latest version (iOS 7) and lost all but three of my notes I've tried the Sync Now several times and nothing Fortunately all my notes are still on my laptop, but still?   And I don't need to be reminded to go Premium on every screen, thank you very much
2443	1021 No
487	Black screen I get black screen after using flash. It seem to be random. Anyone else experienced the same problem?
2140	Trying to sign in &amp write review Never verifies Must have bugs
1530	For some reason when you ask someone about this app they will not tell you well I found it
185	Terry Slow printing pictures
1007	good app, but to make it a great app, video would be a great feature. A must need is to make the timer continuous. After the 5 sec. countdown it would be great for it to restart automatically for continuous self shots. Please add that.
2322	good better app for best link with all
1458	Ok I really like this app I just cant find where all of the ringtones are saved to
1151	Latest upgrade is terrible. Fix it. It worked better before
1427	These program it's very good one
2438	Not good Ganta whts app h y
2117	Wonderful for exploring new places and your own backyard
741	Excellent Too many features, enjoying the application.... easy to use.... more options
3220	Awesome Awesome!
3278	awesme wrk this app is a nce wrk!!!!! its best photo editng app!! still u can improve a bit bt other wise great job desreves 5 star
1958	No notes showing up All the notebooks are there but they are all empty Boo
329	Ok
2290	Yes Top
1242	"It needs a few things like some more cheats and another game mode:Zombies or instead just call it ""walking dead syndrome"" superb app, though"
124	I
1336	Your so screwed when Howard leaves your product is pathetic your app is pathetic. It's been 5 months and I still have no stern channels in my Toyota Tundra even though I'm paying for it. The only way was with this terrible app that no longer will connect to your network . This is pathetic I can't wait for Howard to leave so I cancel and watch your castle made of sand crumble to the ground.
3190	Aakaash Nehra It let us do everything,love it?
1778	I install Dropbox yesterday When I start the App the  dialog box ' app wants your location' appears in an endless loop
2539	love it
1324	By the end of the story, I wanted to meet the reader! Why a great app!
2233	This is a great app  I have found 2 great hotels in cities I was unfamiliar with  Reviews are so helpful
2943	Love It!
155	Bummer :/ Seen a friend post a video on Facebook then I downloaded the ap.. all I can do is select photos and it won't let me continue after I have chosen which ones I'd like to use.. :( it keeps telling me there's an error
2914	Best app Cute ideas forever!
1522	It was ok.
1957	You've got to be kidding!  I'm an Evernote premium user, but NEVER update my iOS on the first go round  If I had known, I would not have updated Evernote?  Crap - I use EN for everything!
504	Ok
2197	The trip advisor app is very easy to navigate and contains a wealth of information at your fingertips
2366	Alla Very good aps
2876	Although I am an avid Pinner, this app keeps knocking me out of my Pinning time, therefore making my search have to start over  Very irritating  Also slows down a ton when I open another board besides my own  Please fix these problems!  I want to Pin more!
821	Love it!!!!!! Works great!  Have it on my nook and my PC!
2801	Love it! )
2152	I get a big black screen every time I try to click on the hotels pictures  Would love to be able to see pictures on my phone! Please fix
1705	Disappointed to see there's still no text editor after all this time
3079	AWESOME Great editing photo apk
862	Cool Inastagrammmmmmmmmmmmmmmmmmmmmmmmmmmfnsucksmmmmmm
3042	Done Best Photoshop I have ever used
1624	Cool app!?it
95	No more Chathead Popups? Gees that's the only reason why I installed this app and now it's gone :| bye messeger :(  I don't like the Facebook app either, just another app that eats ram... --&gt;Browsers, all in one
8	Multiplayer is useless without in-game Chat. Please add in-game chat!
371	Not good Why i cannot clear chat history. Come on.  There is no option for clear history. Please fix that!
958	Doodle jump is sick. I love it! He's so freaking cute!
2289	Good Good Good
1477	Its a totally convenient way to manage your teams. All the bad reviews are bogus!
1139	I love this app xoxo
822	Tuesday Good
1434	The first 50 - 100 levels where fun then you finish your first puzzle and find out that they didn't bother to finish this game. So not cool. Good game but it gets boring once there isn't anything to win or goals to achieve
1847	Thank you for your great work Dropbox!!
2550	Stay Connected
1491	Liked the idea. Implementation was horrible though. Can't read the dang books. What's the point to this app if I can't zoom in on the text to actually see it. With even the best vision no one can read the books on here!! Why would you even think of creating this app of it doesn't work properly?? I'm incredibly disappointed in you Google.
466	Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black
1509	"Takes the translation rather literally. Most languages other than English don't say ""what's your name"". If they could add a common phrase translator function then it would be just that much more accurate"
373	Bug in new update Favourite tab is not working please check n solve the issue.
626	This app is good
1846	I can't open the goddamn app
357	??? I don't know how to get contacts.....
472	Good but big on size Too much application size and big total application memory
1000	I've previously written the author of the app to correct very wrong reference ranges. There are so many mistakes for US values (and possibly SI) that it can't be trusted for use in any setting. Please avoid using.
2431	Rajandar Singh 58@gmailcom Nice
458	Great game, sound not working though Sound stopped working mid game and now it won't start! Rebooted phone and reinstalled with no luck ! Otherwise a great worms game!
2006	Wonderful app!
1218	"Clear has one of the best-designed user interfaces I've ever encountered on the iPhone/iPad. It is the way apps should be. So simple and easy. I'm giving it 5 stars despite some shortcomings:  1. It would be nice to sync with the desktop (iCal?) and between devices. 2. It needs Reminders and Alerts (and Due Dates, etc.) 3. Some kind of support for longer notes. Right now, single-tapping an item lets you edit the item. Maybe double-tapping should let you open an item's ""detail page"" where you could enter the due date, add an alarm, or type a longer note.  4. Also, sharing a list? It would be great if my wife and I could add to or just see each other's shopping lists. Though now, I admit this is ""feature creep"" that could detract from Clear's simplicity."
381	All my apps are intrusive?? What happened? I have had my apps since then. But all of a sudden, antivitus is telling that 101 threats was found? (All apps)?? Howcome?! All my apps are downloaded from playstore. There should be threat even before if all my apps are really intrusive!
579	app good i like
2626	Xperia c Awesome
3213	Its very good everybody download it Very cool
2599	Great Great
2291	Hi Hi
1098	I like the new features that make the product more Stanza-like. I still would like to be able to go directly from the library list to the current place in any given book without having to pass by the TOC page.
1158	Great Craigslist app
2762	Such a useful invention! Great fun to use with so many things to discover
2346	I love it So awesome
1241	So fun. Once I got the hang of tweaking the disease I had a great time playing.
750	Good I like it too much
831	Awesome I really love it I can put memories and some songs OMG I just love it!!
1359	Very relaxing voice I love it !!!!
1282	I can't find the clipboard once I save a word to it. If anyone knows how to find saved words let me know through the review. Otherwise great app.
1959	I use it all the time works great
1088	I've seen better cruise apps with live maps and cams.
2077	This app has been exactly what I need for note taking for both school and work I would STRONGLY request the ability to change the text color in the iPad app like the desktop software Thanks!
1706	Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files  My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files
2404	Awesome The updates Are Awesome!  Keep It Up!
452	Ok Love the game but after update its at 0mb/0mb and not loading im ysing the Samsung galaxy s4 active
968	You'll love Craigslist pro
1956	The last version had a 'wow ' factor to it, this version is ugly IMHO  Still like what it does for me though
2133	Not showing or even suggesting located areas
901	Hi Sobre Saliente
3152	Superb Excellent
984	What is the point if I can't open my documents?  I'm switching to Pages.
849	Good Love it :-)
847	Fun
3109	Amazing One of the best photo editor!!!  loved it! &lt3
3269	Nice apps This is very nice app for those who really likes to edit photos
125	Camera DOOM FX Pictures will not save to external SD card.  In fact they are saving to a temporary folder and are not even showing up in the gallery. Emailed Dev replied dealing with it, have heard nothing since.
2288	ADD MEother wise 9666685851
1046	Best!!!
1250	I like it
3244	Love IloveIt
2473	Excellent Super
2	No help function. Wtf?? No idea how it works.  Just kept blowing myself up.
3102	Maricela loves I like this app Love mah bad
1900	The app used to work great, but now it keeps freezing and I can't get into my  notes It is very frustrating I have to delete the app and download it again What a pain!!
940	Used this app all over the world and it hasn't let me down yet!
950	I will give it 5 stars when you add girl pygmies.
1593	"The content is not being critiqued here: unsurpassed.   As so some who just a few min ago d/l a few lessons I'm finding the buttons impossible. There are two option: d/l is on the left, info is on the right.   Literally have a 10% success rate selecting either. More so b/c some coding genius decided that any tap along the entire horizontal ""strip"" describing said lesson indicates ""play."".   Sigh. Try to meditate."
537	Good when it works, but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture....
1335	Hard to get everything u want, many ads, have to pay to read some articles. (I want all NCAA FB news, not just the big tens) or whatever conference u choose
71	Good but wth Its a good camera and everything but it used 1.00gb of my data last month. What the heck is that? What is this sending out?
2789	Pinerest app I hope this works
2399	Verry good Its is verry  best this time verry cool mind mref thmks 4watsapp
985	Got this app to be able to share PPT and Word docs. Does not support all of the data from those files. Not happy with it at all. Will try to work with it, but I think it was a waste of time and money!
1015	Very nice-looking app!
1527	This is a great application
1923	I like it a lot
1376	Funny and informative.
945	It would pull the contacts I have on facebook, but not on my phone, and put them on my phone.
2756	I love it Easy to use
2018	Probably the most important app I use
3016	It's really good  I love it!!!
3200	Meh Okay would reccomened but a little slow
2740	I love this app Wow
